         294632          -1.9971280         0.032652831         -0.99921412          0.99921412         0.018082501           86714.000           45.474779           3.7433402           1.7471227           45.425191           3.6095671
         383022          -1.9971370         0.030506160         -0.99922870          0.99922870         0.014272301           112198.00           45.640742           3.7139699           1.4269417           45.597069           3.6212767
         497929          -1.9971419         0.028860510         -0.99923944          0.99923944         0.011340169           145660.00           45.777839           3.6935329           1.1629823           45.744885           3.6207607
         647307          -1.9971391         0.027639436         -0.99924578          0.99924578        0.0090903906           189030.00           45.856742           3.6856584          0.99878326           45.833466           3.6253505
         841500          -1.9971411         0.026688104         -0.99925166          0.99925166        0.0073600613           245274.00           45.921704           3.6783352          0.86433947           45.903765           3.6318566
        1093950          -1.9971414         0.025969153         -0.99925616          0.99925616        0.0060265553           318775.00           45.987295           3.6659086          0.74190260           45.972865           3.6320289
        1422135          -1.9971469         0.025346623         -0.99926104          0.99926104        0.0049959561           414278.00           46.044202           3.6441713          0.66501238           46.037202           3.6094120
        1848776          -1.9971393         0.025001774         -0.99926152          0.99926152        0.0042139564           538676.00           46.081689           3.6344667          0.59701936           46.073521           3.6133037
        2403409          -1.9971449         0.024608058         -0.99926510          0.99926510        0.0036016587           698980.00           46.143237           3.6002461          0.53520845           46.136513           3.5847950
        3124432          -1.9971427         0.024368691         -0.99926600          0.99926600        0.0031361538           908149.00           46.153880           3.6103106          0.48890656           46.149145           3.5977576
        4061761          -1.9971459         0.024157172         -0.99926795          0.99926795        0.0027761965           1180176.0           46.171588           3.6062418          0.45645734           46.166589           3.5991242
        5280290          -1.9971495         0.023982224         -0.99926971          0.99926971        0.0024993758           1533740.0           46.180448           3.6042615          0.43899227           46.175688           3.6006103
