         294632          -1.2382097           8.1958429         0.010314562          0.45694578           21.144463           31682012.           6.9706558           19.403733           47.254376           6.9734050           19.397831
         383022          -1.2382064           8.1948874         0.013346427          0.45662979           21.206328           41185959.           6.9712617           19.401360           47.258011           6.9742700           19.395098
         497929          -1.2369474           8.1945587         0.016600921          0.45360716           21.335769           53627608.           6.9520703           19.396043           47.305494           6.9535844           19.392808
         647307          -1.2366032           8.1852544        0.0039701100          0.45327903           21.345239           69746793.           6.9469001           19.397633           47.312616           6.9483725           19.394479
         841500          -1.2361021           8.1752981       -0.0048738800          0.45216048           21.335659           90736808.           6.9380212           19.395673           47.332935           6.9381976           19.395173
        1093950          -1.2354593           8.1434344       -0.0041526349          0.45103825           21.317313      1.1807591E+008           6.9283464           19.391486           47.359406           6.9273039           19.393458
        1422135          -1.2355652           8.1225707        0.0010870803          0.45112531           21.259396      1.5348417E+008           6.9306833           19.392269           47.353551           6.9300748           19.393422
        1848776          -1.2358516           8.1018810        0.0013420663          0.45173382           21.220669      1.9945843E+008           6.9345351           19.396458           47.338273           6.9347336           19.396001
        2403409          -1.2364489           8.1012964        0.0069792740          0.45293862           21.214858      2.5910078E+008           6.9455854           19.397587           47.313707           6.9455943           19.397526
        3124432          -1.2362157           8.0968485        0.0041521931          0.45250105           21.203347      3.3694325E+008           6.9417900           19.395134           47.326065           6.9416644           19.395346
        4061761          -1.2367810           8.1087731         0.010058461          0.45425566           21.121023      4.3767691E+008           6.9528726           19.397341           47.299478           6.9527524           19.397556
        5280290          -1.2366520           8.1228143         0.010331137          0.45366237           21.190790      5.6907752E+008           6.9501772           19.396294           47.306731           6.9498311           19.396966
