           7583          -1.2406370           8.0533205         0.045880918          0.46650073           19.562093           812218.00           7.0369039           19.345545           47.238672           7.0228682           19.356010
           9100          -1.2407703           8.0920044        0.0061840659          0.47043022           19.266452           974502.00           7.0312837           19.362710           47.216527           7.0235874           19.365892
          10920          -1.2361502           8.1316760        -0.051859890          0.45896978           20.157378           1177212.0           6.9582199           19.326595           47.423998           6.9412306           19.349956
          13104          -1.2337599           8.1105509        -0.086002366          0.45314904           20.473421           1417419.0           6.9044510           19.318564           47.545221           6.8876599           19.344104
          15725          -1.2296986           8.1258015         -0.10333005          0.44346486           20.606282           1711038.0           6.8274346           19.297117           47.740903           6.8105442           19.324001
          18870          -1.2320578           8.1151542        -0.085746158          0.44817647           20.542328           2045468.0           6.8633193           19.337922           47.589060           6.8489461           19.360753
          22644          -1.2316075           8.0657390        -0.041630012          0.44892245           20.346462           2455302.0           6.8550020           19.357456           47.568690           6.8433130           19.375539
          27173          -1.2360269           8.1374904        -0.038393074          0.45780867           20.213002           2929109.0           6.9372290           19.374527           47.370753           6.9270553           19.390436
          32608          -1.2331406           8.0960509        -0.015553545          0.45322344           20.177356           3529119.0           6.8948086           19.366108           47.473690           6.8868746           19.378519
          39130          -1.2343578           8.0829922        -0.018401738          0.45369205           20.439798           4228746.0           6.9157618           19.374160           47.420086           6.9116707           19.378322
          46956          -1.2366006           8.0931817        -0.015746869          0.45635552           20.548526           5058788.0           6.9490162           19.387925           47.322580           6.9430860           19.397393
          56347          -1.2353066           8.0440299        -0.019840453          0.45242267           20.699635           6081876.0           6.9128341           19.388574           47.400884           6.9147743           19.382934
          67617          -1.2350941           8.1257756       -0.0070007542          0.45226008           20.835601           7300956.0           6.9125468           19.389447           47.396478           6.9113963           19.390132
          81140          -1.2365368           8.1750321        -0.015517562          0.45563748           20.797877           8744787.0           6.9405578           19.392285           47.333720           6.9384880           19.394949
          97368          -1.2374077           8.2066953        -0.027200877          0.45682272           20.834082           10482246.           6.9548454           19.398352           47.294731           6.9546832           19.397389
         116842          -1.2382052           8.1679941        -0.024037718          0.45763796           20.870590           12566904.           6.9655581           19.399424           47.273927           6.9685023           19.392589
         140210          -1.2381259           8.1662513        -0.024949897          0.45687023           20.949126           15079780.           6.9637621           19.399434           47.275942           6.9653669           19.395495
         168252          -1.2386013           8.2011654        -0.011317339          0.45795346           21.004807           18079538.           6.9754659           19.407255           47.237678           6.9778000           19.401801
         201903          -1.2398973           8.2289239       -0.0050843474          0.46106777           20.988502           21658292.           6.9971538           19.416900           47.177206           7.0017987           19.406941
         242283          -1.2380515           8.1799334        0.0057862500          0.45639496           21.181044           26059360.           6.9655011           19.404034           47.263997           6.9679992           19.398469
         290740          -1.2382254           8.2013542         0.014456508          0.45693477           21.166575           31262519.           6.9706955           19.403344           47.254903           6.9732161           19.397842
