           7583          -1.2419966           8.3927613         0.063966108          0.47082355           19.631090           810054.00           7.0684177           19.358709           47.132166           19.378585           7.0621218
           9100          -1.2419033           8.3748411         0.085351099          0.47403242           19.313662           972338.00           7.0575253           19.373716           47.127748           19.384720           7.0562911
          10920          -1.2370943           8.3709342          0.12813919          0.46197161           20.224962           1175048.0           6.9798000           19.335636           47.350917           19.365507           6.9681409
          13104          -1.2345467           8.3114868          0.14956845          0.45565056           20.541890           1415255.0           6.9222861           19.326058           47.484729           19.357006           6.9099208
          15725          -1.2303542           8.2954105          0.15630111          0.44554944           20.679836           1708874.0           6.8421077           19.303296           47.691053           19.334661           6.8288826
          18870          -1.2326041           8.2554877          0.12988871          0.44991362           20.597317           2043304.0           6.8756289           19.343132           47.547208           19.369707           6.8643237
          22644          -1.2320628           8.1828643         0.078415474          0.45037008           20.391590           2453138.0           6.8652477           19.361813           47.533812           19.383011           6.8561165
          27173          -1.2364064           8.2337641         0.069047400          0.45901501           20.242149           2926945.0           6.9458770           19.378191           47.341375           19.396709           6.9378482
          32608          -1.2334568           8.1770160         0.041098503          0.45422872           20.205413           3526955.0           6.9019593           19.369144           47.449372           19.383718           6.8958067
          39130          -1.2346213           8.1502115         0.039688985          0.45452977           20.462921           4226582.0           6.9217396           19.376697           47.399767           19.382660           6.9191370
          46956          -1.2368202           8.1488076         0.033486242          0.45705362           20.566346           5056624.0           6.9540270           19.390052           47.305554           19.401027           6.9493401
          56347          -1.2354896           8.0905771         0.034623316          0.45300442           20.716343           6079712.0           6.9169888           19.390343           47.386751           19.385951           6.9199659
          67617          -1.2352466           8.1645924         0.019319698          0.45274487           20.849606           7298792.0           6.9160075           19.390921           47.384704           19.392647           6.9157198
          81140          -1.2366639           8.2072342         0.025783399          0.45604147           20.808469           8742623.0           6.9434539           19.393516           47.323875           19.397051           6.9421042
          97368          -1.2375136           8.2334575         0.035755741          0.45715939           20.842598           10480082.           6.9572643           19.399381           47.286510           19.399142           6.9577032
         116842          -1.2382934           8.1902402         0.031166747          0.45791851           20.877510           12564740.           6.9675775           19.400282           47.267066           19.394050           6.9710237
         140210          -1.2381994           8.1847949         0.030890771          0.45710402           20.955041           15077616.           6.9654447           19.400149           47.270225           19.396714           6.9674675
         168252          -1.2386625           8.2165954         0.016268068          0.45814828           21.009570           18077374.           6.9768706           19.407852           47.232906           19.402818           6.9795536
         201903          -1.2399483           8.2417295        0.0092099424          0.46123012           20.992070           21656128.           6.9983286           19.417400           47.173216           19.407791           7.0032648
         242283          -1.2380940           8.1906677       -0.0023482456          0.45653026           21.184524           26057196.           6.9664748           19.404448           47.260688           19.399175           6.9692150
         290740          -1.2382609           8.2102946        -0.011591508          0.45704752           21.169428           31260355.           6.9715075           19.403689           47.252144           19.398430           6.9742298
