           6319          -1.9948283          0.46190781         -0.99616553          0.99616553          0.76849760           3508.0000           26.425314           7.4971494           36.858609           3.8483466           25.370582
           7583          -1.9952394          0.38907770         -0.99669062          0.99669062          0.64119880           3858.0000           28.278901           7.1021255           33.514774           3.7843442           27.319855
           9100          -1.9955802          0.32815984         -0.99712802          0.99712802          0.53493037           4320.0000           30.324074           6.6203704           29.930556           3.6574074           29.467593
          10920          -1.9957601          0.27801800         -0.99746474          0.99746474          0.44630170           4888.0000           32.119476           6.3216039           26.493453           3.7029460           31.362520
          13104          -1.9959799          0.23586138         -0.99776328          0.99776328          0.37236849           5569.0000           33.812175           5.9974861           23.307596           3.7349614           33.147782
          15725          -1.9962041          0.20011764         -0.99802353          0.99802353          0.31066254           6344.0000           35.450820           5.6116015           20.460277           3.6254729           34.851828
          18870          -1.9963720          0.17074782         -0.99823503          0.99823503          0.25923249           7242.0000           36.937310           5.2195526           17.937034           3.5073184           36.398785
          22644          -1.9965090          0.14617094         -0.99840995          0.99840995          0.21634650           8300.0000           38.156627           4.9759036           15.698795           3.4819277           37.686747
          27173          -1.9966084          0.12581356         -0.99855187          0.99855187          0.18059421           9656.0000           39.250207           4.8363712           13.525269           3.5314830           38.856669
          32608          -1.9967263          0.10858229         -0.99867916          0.99867916          0.15077541           11118.000           40.178090           4.6771002           11.773700           3.5258140           39.845296
          39130          -1.9967812         0.094488090         -0.99877460          0.99877460          0.12593143           12956.000           41.123804           4.4303797           10.157456           3.4578574           40.830503
          46956          -1.9968847         0.082394584         -0.99886788          0.99886788          0.10520757           15116.000           41.889389           4.2736174           8.7589309           3.4400635           41.637999
          56347          -1.9969226         0.072597198         -0.99893366          0.99893366         0.087946858           17890.000           42.481833           4.2370039           7.4790386           3.5326998           42.269424
          67617          -1.9969707         0.064244288         -0.99899271          0.99899271         0.073547737           21121.000           43.037735           4.1664694           6.3633351           3.5699067           42.862554
          81140          -1.9970092         0.057352394         -0.99904147          0.99904147         0.061551765           25030.000           43.575709           4.0431482           5.4174990           3.5397523           43.423891
          97368          -1.9970512         0.051633953         -0.99908486          0.99908486         0.051554029           29742.000           43.931141           4.0380607           4.6130052           3.6144173           43.803376
         116842          -1.9970810         0.046836073         -0.99911971          0.99911971         0.043217790           35234.000           44.329341           3.9478912           3.9081569           3.5959584           44.218652
         140210          -1.9970882         0.043053935         -0.99914421          0.99914421         0.036285612           41958.000           44.689928           3.8490872           3.3080700           3.5583202           44.594595
         168252          -1.9971033         0.039694628         -0.99916735          0.99916735         0.030492416           50110.000           44.961086           3.7756935           2.8457394           3.5402115           44.877270
         201903          -1.9971256         0.036891660         -0.99918889          0.99918889         0.025665580           59604.000           45.211731           3.7111603           2.4260117           3.5064761           45.144621
         242283          -1.9971251         0.034632348         -0.99920195          0.99920195         0.021647771           71306.000           45.372058           3.7121701           2.0601352           3.5382717           45.317365
         290740          -1.9971262         0.032787497         -0.99921301          0.99921301         0.018303678           85602.000           45.477909           3.7335576           1.7639775           3.5957104           45.428845
